Type,Test Plan ID,Suite Path,Suite ID,Test Case ID,Title,Step Number,Step Action,Expected Result,Execution Status,Execution Outcome,Last Run Date,Last Run By,Assigned To,Created Date,Created By,Area Path,Iteration,Automated
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,3,Verify worklist items are displayed with complete information,All scheduled studies are visible with comprehensive details,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,4,Review each item's Patient Name (uppercase) Patient ID Accession Number,Patient information is displayed clearly and correctly formatted,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,5,Verify Study Description Acquisition Status Review Status visibility,Study details and status information are clearly visible,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,6,Check Scheduled Date/Time and Modality display,Scheduling information and modality types are displayed properly,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,7,Verify status indicators (SCHEDULED PENDING COMPLETED),Worklist items show proper status indicators,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,8,Test six date filter buttons (Today Tomorrow +7 days Yesterday -7 days Search),Date filter buttons provide proper filtering for different time ranges,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,9,Verify worklist updates for each date range,Worklist updates correctly to show items for selected date ranges,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,10,Test pagination controls for long worklist,Pagination controls handle long lists with proper navigation,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124450,,11,Test Select All checkbox for multi-item selection,Select All checkbox enables multi-item selection functionality,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,Verify Technology Administration - Worklist Search and CRUD Functionality,,,,Not Executed,,,,Cody Huls,2025-12-22T18:30:04.167Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,1,Log in as technology,User is successfully logged into eCloud with administrative privileges,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,2,Navigate to Administration > Worklist tab,Worklist tab is accessible and displays scheduled procedures/studies,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,3,Click Search button to open search dialog,Search button opens comprehensive worklist search dialog,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,4,Enter search criteria (Patient ID Accession Number Date range),Search fields accept multiple criteria types properly,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,5,Test advanced search with multiple criteria,Complex multi-criteria searches work accurately,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,6,Verify matching worklist items display,Search returns accurate matching worklist items,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,7,Select a worklist item for editing,Worklist item selection enables edit options,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,8,Access edit function and modify item details,Edit function allows modification of Scheduled time Study description Modality,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,9,Save changes and verify updates,Changes save to worklist items with immediate reflection,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,10,Select worklist item for deletion,Worklist item selection enables Delete function,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,11,Click Delete and confirm removal,Delete function prompts confirmation before removing items,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,12,Test various search combinations,Different search combinations work properly,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Administration - Worklist Management,124369,124451,,13,Clear search and verify full list returns,Clear search functionality returns full worklist display,,,,,,,,,,
Separator,,,,,,,,,,,,,,,,,,
Suite,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,,SUITE: Clinical Dashboard - Pending,,,,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,Verify Pending Tab - Studies Display and Content,,,,Not Executed,,,,Cody Huls,2025-12-22T17:58:14.55Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,1,Pre-conditions: Multiple pending studies available in system,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,2,Login as technology user,User is successfully logged into eCloud dashboard,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,3,Verify default landing on Pending tab or click Pending tab,Pending tab is accessible from dashboard navigation,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,4,Verify pending studies are displayed in card format,All pending (unreviewed) studies are listed in card format,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,5,Verify each study card displays all required information,Study cards display:- Patient Name - Passcode- Consult Type- Date and Time - Modality Type,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,6,Verify study thumbnail images are displayed,Study thumbnail images are visible on each card,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124371,,7,Verify pagination controls if studies exceed page limit,Pagination shows current page and total pages (e.g. 1 of 2 page(s)),,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,Verify Pending Tab - Study Card Navigation and DICOM Viewer Integration,,,,Not Executed,,,,Cody Huls,2025-12-22T17:58:14.55Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,1,Pre-conditions: Pending studies available,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,2,Log in as technology user,User is successfully logged into dashboard,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,3,Navigate to Pending tab,Pending tab loads with available studies,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,4,Click on a study card from the pending studies list,Study cards are clickable and respond to user interaction,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,5,Verify navigation to DICOM viewer,Clicking a study card opens the DICOM viewer (/viewer/index.html),,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,6,Verify selected study loads in viewer with patient information,Correct study is loaded and patient header displays correct:- Patient Name- Sex- DOB,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124372,,7,Verify study series are available (if present),Study series are available in the viewer,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,Verify Pending Tab - Pending Studies Empty State,,,,Not Executed,,,,Cody Huls,2025-12-22T17:58:14.55Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,,1,Pre-conditions: Technology user has no pending studies,,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,,2,Login as technology user with no pending studies,User with no pending studies is logged in,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,,3,Navigate to Pending tab,Pending tab loads,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,,4,Verify appropriate empty state message or indication,System handles empty state gracefully and user sees clear indication that no pending studies exist,,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,,5,Verify pagination reflects no results,Pagination shows 0 of 0 page(s),,,,,,,,,,
Test Step,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124373,,6,Verify no error messages are displayed,No error messages are displayed for normal empty state,,,,,,,,,,
Test Case,123776,eCloudModern Automation > Clinician > Technology > Clinical Dashboard - Pending,124349,124374,Verify Pending Tab - Pagination Functionality and Navigation,,,,Not Executed,,,,Cody Huls,2025-12-22T17:58:14.55Z,Cody Huls,eNcounterCloud Modernization,eNcounterCloud Modernization,No
